People & Body	person-sport	🤹	3.0	1	person juggling	act balance balancing handle juggle manage multitask skill
People & Body	person-sport	🤹‍♂️	4.0	1	man juggling	act balance balancing handle juggle manage multitask skill
People & Body	person-sport	🤹‍♀️	4.0	1	woman juggling	act balance balancing handle juggle manage multitask skill
People & Body	person-resting	🧘	5.0	1	person in lotus position	cross legged legs meditation peace relax serenity yoga yogi zen
People & Body	person-resting	🧘‍♂️	5.0	1	man in lotus position	cross legged legs meditation peace relax serenity yoga yogi zen
People & Body	person-resting	🧘‍♀️	5.0	1	woman in lotus position	cross legged legs meditation peace relax serenity yoga yogi zen
People & Body	person-resting	🛀	0.6	1	person taking bath	bathtub tub
People & Body	person-resting	🛌	1.0	1	person in bed	bedtime good goodnight hotel nap night sleep tired zzz
People & Body	family	🧑‍🤝‍🧑	12.0	0	people holding hands	bae bestie bff couple dating flirt friends hand hold twins
People & Body	family	👭	1.0	1	women holding hands	bae bestie bff couple dating flirt friends girls hand hold sisters twins
People & Body	family	👫	0.6	1	woman and man holding hands	bae bestie bff couple dating flirt friends hand hold twins
People & Body	family	👬	1.0	1	men holding hands	bae bestie bff boys brothers couple dating flirt friends hand hold twins
People & Body	family	💏	0.6	1	kiss	anniversary babe bae couple date dating heart love mwah person romance together xoxo
People & Body	family	👩‍❤️‍💋‍👨	2.0	0	kiss: woman, man	
People & Body	family	👨‍❤️‍💋‍👨	2.0	0	kiss: man, man	
People & Body	family	👩‍❤️‍💋‍👩	2.0	0	kiss: woman, woman	
People & Body	family	💑	0.6	1	couple with heart	anniversary babe bae dating kiss love person relationship romance together you
People & Body	family	👩‍❤️‍👨	2.0	0	couple with heart: woman, man	
People & Body	family	👨‍❤️‍👨	2.0	0	couple with heart: man, man	
People & Body	family	👩‍❤️‍👩	2.0	0	couple with heart: woman, woman	
People & Body	family	👨‍👩‍👦	2.0	0	family: man, woman, boy	
People & Body	family	👨‍👩‍👧	2.0	0	family: man, woman, girl	
People & Body	family	👨‍👩‍👧‍👦	2.0	0	family: man, woman, girl, boy	
People & Body	family	👨‍👩‍👦‍👦	2.0	0	family: man, woman, boy, boy	
People & Body	family	👨‍👩‍👧‍👧	2.0	0	family: man, woman, girl, girl	
People & Body	family	👨‍👨‍👦	2.0	0	family: man, man, boy	
People & Body	family	👨‍👨‍👧	2.0	0	family: man, man, girl	
People & Body	family	👨‍👨‍👧‍👦	2.0	0	family: man, man, girl, boy	
People & Body	family	👨‍👨‍👦‍👦	2.0	0	family: man, man, boy, boy	
People & Body	family	👨‍👨‍👧‍👧	2.0	0	family: man, man, girl, girl	
People & Body	family	👩‍👩‍👦	2.0	0	family: woman, woman, boy	
People & Body	family	👩‍👩‍👧	2.0	0	family: woman, woman, girl	
People & Body	family	👩‍👩‍👧‍👦	2.0	0	family: woman, woman, girl, boy	
People & Body	family	👩‍👩‍👦‍👦	2.0	0	family: woman, woman, boy, boy	
People & Body	family	👩‍👩‍👧‍👧	2.0	0	family: woman, woman, girl, girl	
People & Body	family	👨‍👦	4.0	0	family: man, boy	
People & Body	family	👨‍👦‍👦	4.0	0	family: man, boy, boy	
People & Body	family	👨‍👧	4.0	0	family: man, girl	
People & Body	family	👨‍👧‍👦	4.0	0	family: man, girl, boy	
People & Body	family	👨‍👧‍👧	4.0	0	family: man, girl, girl	
People & Body	family	👩‍👦	4.0	0	family: woman, boy	
People & Body	family	👩‍👦‍👦	4.0	0	family: woman, boy, boy	
People & Body	family	👩‍👧	4.0	0	family: woman, girl	
People & Body	family	👩‍👧‍👦	4.0	0	family: woman, girl, boy	
People & Body	family	👩‍👧‍👧	4.0	0	family: woman, girl, girl	
People & Body	person-symbol	🗣️	0.7	0	speaking head	face silhouette speak
People & Body	person-symbol	👤	0.6	0	bust in silhouette	mysterious shadow
People & Body	person-symbol	👥	1.0	0	busts in silhouette	bff bust everyone friend friends people
People & Body	person-symbol	🫂	13.0	0	people hugging	comfort embrace farewell friendship goodbye hello hug love thanks
People & Body	person-symbol	👪	0.6	0	family	child
People & Body	person-symbol	🧑‍🧑‍🧒	15.1	0	family: adult, adult, child	adult family
People & Body	person-symbol	🧑‍🧑‍🧒‍🧒	15.1	0	family: adult, adult, child, child	adult family
People & Body	person-symbol	🧑‍🧒	15.1	0	family: adult, child	adult family
People & Body	person-symbol	🧑‍🧒‍🧒	15.1	0	family: adult, child, child	adult family
People & Body	person-symbol	👣	0.6	0	footprints	barefoot clothing footprint omw print walk
People & Body	person-symbol	🫆	16.0	0	fingerprint	clue crime detective forensics identity mystery print safety trace
Animals & Nature	animal-mammal	🐵	0.6	0	monkey face	animal banana
Animals & Nature	animal-mammal	🐒	0.6	0	monkey	animal banana
Animals & Nature	animal-mammal	🦍	3.0	0	gorilla	animal
Animals & Nature	animal-mammal	🦧	12.0	0	orangutan	animal ape monkey
Animals & Nature	animal-mammal	🐶	0.6	0	dog face	adorbs animal pet puppies puppy
Animals & Nature	animal-mammal	🐕	0.7	0	dog	animal animals dogs pet
Animals & Nature	animal-mammal	🦮	12.0	0	guide dog	accessibility animal blind
Animals & Nature	animal-mammal	🐕‍🦺	12.0	0	service dog	accessibility animal assistance
Animals & Nature	animal-mammal	🐩	0.6	0	poodle	animal dog fluffy
Animals & Nature	animal-mammal	🐺	0.6	0	wolf	animal face
Animals & Nature	animal-mammal	🦊	3.0	0	fox	animal face
Animals & Nature	animal-mammal	🦝	11.0	0	raccoon	animal curious sly
Animals & Nature	animal-mammal	🐱	0.6	0	cat face	animal kitten kitty pet
Animals & Nature	animal-mammal	🐈	0.7	0	cat	animal animals cats kitten pet
Animals & Nature	animal-mammal	🐈‍⬛	13.0	0	black cat	animal feline halloween meow unlucky
Animals & Nature	animal-mammal	🦁	1.0	0	lion	alpha animal face Leo mane order rawr roar safari strong zodiac
Animals & Nature	animal-mammal	🐯	0.6	0	tiger face	animal big cat predator
Animals & Nature	animal-mammal	🐅	1.0	0	tiger	animal big cat predator zoo
Animals & Nature	animal-mammal	🐆	1.0	0	leopard	animal big cat predator zoo
Animals & Nature	animal-mammal	🐴	0.6	0	horse face	animal dressage equine farm horses
Animals & Nature	animal-mammal	🫎	15.0	0	moose	alces animal antlers elk mammal
Animals & Nature	animal-mammal	🫏	15.0	0	donkey	animal ass burro hinny mammal mule stubborn
Animals & Nature	animal-mammal	🐎	0.6	0	horse	animal equestrian farm racehorse racing
Animals & Nature	animal-mammal	🦄	1.0	0	unicorn	face
Animals & Nature	animal-mammal	🦓	5.0	0	zebra	animal stripe
Animals & Nature	animal-mammal	🦌	3.0	0	deer	animal
Animals & Nature	animal-mammal	🦬	13.0	0	bison	animal buffalo herd wisent
Animals & Nature	animal-mammal	🐮	0.6	0	cow face	animal farm milk moo
Animals & Nature	animal-mammal	🐂	1.0	0	ox	animal animals bull farm Taurus zodiac
Animals & Nature	animal-mammal	🐃	1.0	0	water buffalo	animal zoo
Animals & Nature	animal-mammal	🐄	1.0	0	cow	animal animals farm milk moo
Animals & Nature	animal-mammal	🐷	0.6	0	pig face	animal bacon farm pork
Animals & Nature	animal-mammal	🐖	1.0	0	pig	animal bacon farm pork sow
Animals & Nature	animal-mammal	🐗	0.6	0	boar	animal pig
Animals & Nature	animal-mammal	🐽	0.6	0	pig nose	animal face farm smell snout
Animals & Nature	animal-mammal	🐏	1.0	0	ram	animal Aries horns male sheep zodiac zoo
Animals & Nature	animal-mammal	🐑	0.6	0	ewe	animal baa farm female fluffy lamb sheep wool
Animals & Nature	animal-mammal	🐐	1.0	0	goat	animal Capricorn farm milk zodiac
Animals & Nature	animal-mammal	🐪	1.0	0	camel	animal desert dromedary hump one
Animals & Nature	animal-mammal	🐫	0.6	0	two-hump camel	animal bactrian desert hump two
Animals & Nature	animal-mammal	🦙	11.0	0	llama	alpaca animal guanaco vicuña wool
Animals & Nature	animal-mammal	🦒	5.0	0	giraffe	animal spots
Animals & Nature	animal-mammal	🐘	0.6	0	elephant	animal
Animals & Nature	animal-mammal	🦣	13.0	0	mammoth	animal extinction large tusk wooly
Animals & Nature	animal-mammal	🦏	3.0	0	rhinoceros	animal
Animals & Nature	animal-mammal	🦛	11.0	0	hippopotamus	animal hippo
Animals & Nature	animal-mammal	🐭	0.6	0	mouse face	animal
Animals & Nature	animal-mammal	🐁	1.0	0	mouse	animal animals
Animals & Nature	animal-mammal	🐀	1.0	0	rat	animal
Animals & Nature	animal-mammal	🐹	0.6	0	hamster	animal face pet
Animals & Nature	animal-mammal	🐰	0.6	0	rabbit face	animal bunny pet
Animals & Nature	animal-mammal	🐇	1.0	0	rabbit	animal bunny pet
Animals & Nature	animal-mammal	🐿️	0.7	0	chipmunk	animal squirrel
Animals & Nature	animal-mammal	🦫	13.0	0	beaver	animal dam teeth
Animals & Nature	animal-mammal	🦔	5.0	0	hedgehog	animal spiny
Animals & Nature	animal-mammal	🦇	3.0	0	bat	animal vampire
Animals & Nature	animal-mammal	🐻	0.6	0	bear	animal face grizzly growl honey
Animals & Nature	animal-mammal	🐻‍❄️	13.0	0	polar bear	animal arctic white
Animals & Nature	animal-mammal	🐨	0.6	0	koala	animal australia bear down face marsupial under
Animals & Nature	animal-mammal	🐼	0.6	0	panda	animal bamboo face
Animals & Nature	animal-mammal	🦥	12.0	0	sloth	lazy slow
Animals & Nature	animal-mammal	🦦	12.0	0	otter	animal fishing playful
Animals & Nature	animal-mammal	🦨	12.0	0	skunk	animal stink
Animals & Nature	animal-mammal	🦘	11.0	0	kangaroo	animal joey jump marsupial
Animals & Nature	animal-mammal	🦡	11.0	0	badger	animal honey pester
Animals & Nature	animal-mammal	🐾	0.6	0	paw prints	feet paws print
Animals & Nature	animal-bird	🦃	1.0	0	turkey	bird gobble thanksgiving
Animals & Nature	animal-bird	🐔	0.6	0	chicken	animal bird ornithology
Animals & Nature	animal-bird	🐓	1.0	0	rooster	animal bird ornithology
Animals & Nature	animal-bird	🐣	0.6	0	hatching chick	animal baby bird egg
Animals & Nature	animal-bird	🐤	0.6	0	baby chick	animal bird ornithology
Animals & Nature	animal-bird	🐥	0.6	0	front-facing baby chick	animal bird newborn ornithology
Animals & Nature	animal-bird	🐦	0.6	0	bird	animal ornithology
Animals & Nature	animal-bird	🐧	0.6	0	penguin	animal antarctica bird ornithology
Animals & Nature	animal-bird	🕊️	0.7	0	dove	bird fly ornithology peace
Animals & Nature	animal-bird	🦅	3.0	0	eagle	animal bird ornithology
Animals & Nature	animal-bird	🦆	3.0	0	duck	animal bird ornithology
Animals & Nature	animal-bird	🦢	11.0	0	swan	animal bird cygnet duckling ornithology ugly
Animals & Nature	animal-bird	🦉	3.0	0	owl	animal bird ornithology wise
Animals & Nature	animal-bird	🦤	13.0	0	dodo	animal bird extinction large ornithology
Animals & Nature	animal-bird	🪶	13.0	0	feather	bird flight light plumage
Animals & Nature	animal-bird	🦩	12.0	0	flamingo	animal bird flamboyant ornithology tropical
Animals & Nature	animal-bird	🦚	11.0	0	peacock	animal bird colorful ornithology ostentatious peahen pretty proud
Animals & Nature	animal-bird	🦜	11.0	0	parrot	animal bird ornithology pirate talk
Animals & Nature	animal-bird	🪽	15.0	0	wing	angelic ascend aviation bird fly flying heavenly mythology soar
Animals & Nature	animal-bird	🐦‍⬛	15.0	0	black bird	animal beak caw corvid crow ornithology raven rook
Animals & Nature	animal-bird	🪿	15.0	0	goose	animal bird duck flock fowl gaggle gander geese honk ornithology silly
Animals & Nature	animal-bird	🐦‍🔥	15.1	0	phoenix	ascend ascension emerge fantasy firebird glory immortal rebirth reincarnation reinvent renewal revival revive rise transform
Animals & Nature	animal-amphibian	🐸	0.6	0	frog	animal face
Animals & Nature	animal-reptile	🐊	1.0	0	crocodile	animal zoo
Animals & Nature	animal-reptile	🐢	0.6	0	turtle	animal terrapin tortoise
Animals & Nature	animal-reptile	🦎	3.0	0	lizard	animal reptile
Animals & Nature	animal-reptile	🐍	0.6	0	snake	animal bearer Ophiuchus serpent zodiac
Animals & Nature	animal-reptile	🐲	0.6	0	dragon face	animal fairy fairytale tale
Animals & Nature	animal-reptile	🐉	1.0	0	dragon	animal fairy fairytale knights tale
Animals & Nature	animal-reptile	🦕	5.0	0	sauropod	brachiosaurus brontosaurus dinosaur diplodocus
Animals & Nature	animal-reptile	🦖	5.0	0	T-Rex	dinosaur Rex T Tyrannosaurus
Animals & Nature	animal-marine	🐳	0.6	0	spouting whale	animal beach face ocean
Animals & Nature	animal-marine	🐋	1.0	0	whale	animal beach ocean
Animals & Nature	animal-marine	🐬	0.6	0	dolphin	animal beach flipper ocean
Animals & Nature	animal-marine	🫍	17.0	0	orca	marine ocean whale
Animals & Nature	animal-marine	🦭	13.0	0	seal	animal lion ocean sea
Animals & Nature	animal-marine	🐟	0.6	0	fish	animal dinner fishes fishing Pisces zodiac
Animals & Nature	animal-marine	🐠	0.6	0	tropical fish	animal fishes
Animals & Nature	animal-marine	🐡	0.6	0	blowfish	animal fish
Animals & Nature	animal-marine	🦈	3.0	0	shark	animal fish
Animals & Nature	animal-marine	🐙	0.6	0	octopus	animal creature ocean
Animals & Nature	animal-marine	🐚	0.6	0	spiral shell	animal beach conch sea
Animals & Nature	animal-marine	🪸	14.0	0	coral	change climate ocean reef sea
Animals & Nature	animal-marine	🪼	15.0	0	jellyfish	animal aquarium burn invertebrate jelly life marine ocean ouch plankton sea sting stinger tentacles
Animals & Nature	animal-marine	🦀	1.0	0	crab	Cancer zodiac
Animals & Nature	animal-marine	🦞	11.0	0	lobster	animal bisque claws seafood
Animals & Nature	animal-marine	🦐	3.0	0	shrimp	food shellfish small
Animals & Nature	animal-marine	🦑	3.0	0	squid	animal food mollusk
Animals & Nature	animal-marine	🦪	12.0	0	oyster	diving pearl
Animals & Nature	animal-bug	🐌	0.6	0	snail	animal escargot garden nature slug
Animals & Nature	animal-bug	🦋	3.0	0	butterfly	insect pretty
Animals & Nature	animal-bug	🫌	18.0	0	monarch butterfly	
Animals & Nature	animal-bug	🐛	0.6	0	bug	animal garden insect
Animals & Nature	animal-bug	🐜	0.6	0	ant	animal garden insect
Animals & Nature	animal-bug	🐝	0.6	0	honeybee	animal bee bumblebee honey insect nature spring
Animals & Nature	animal-bug	🪲	13.0	0	beetle	animal bug insect
Animals & Nature	animal-bug	🐞	0.6	0	lady beetle	animal garden insect ladybird ladybug nature
Animals & Nature	animal-bug	🦗	5.0	0	cricket	animal bug grasshopper insect Orthoptera
Animals & Nature	animal-bug	🪳	13.0	0	cockroach	animal insect pest roach
Animals & Nature	animal-bug	🕷️	0.7	0	spider	animal insect
Animals & Nature	animal-bug	🕸️	0.7	0	spider web	
Animals & Nature	animal-bug	🦂	1.0	0	scorpion	Scorpio Scorpius zodiac
Animals & Nature	animal-bug	🦟	11.0	0	mosquito	bite disease fever insect malaria pest virus
Animals & Nature	animal-bug	🪰	13.0	0	fly	animal disease insect maggot pest rotting
Animals & Nature	animal-bug	🪱	13.0	0	worm	animal annelid earthworm parasite
Animals & Nature	animal-bug	🦠	11.0	0	microbe	amoeba bacteria science virus
Animals & Nature	plant-flower	💐	0.6	0	bouquet	anniversary birthday date flower love plant romance
Animals & Nature	plant-flower	🌸	0.6	0	cherry blossom	flower plant spring springtime
Animals & Nature	plant-flower	💮	0.6	0	white flower	
Animals & Nature	plant-flower	🪷	14.0	0	lotus	beauty Buddhism calm flower Hinduism peace purity serenity
Animals & Nature	plant-flower	🏵️	0.7	0	rosette	plant
Animals & Nature	plant-flower	🌹	0.6	0	rose	beauty elegant flower love plant red valentine
Animals & Nature	plant-flower	🥀	3.0	0	wilted flower	dying
Animals & Nature	plant-flower	🌺	0.6	0	hibiscus	flower plant
Animals & Nature	plant-flower	🌻	0.6	0	sunflower	flower outdoors plant sun
Animals & Nature	plant-flower	🌼	0.6	0	blossom	buttercup dandelion flower plant
Animals & Nature	plant-flower	🌷	0.6	0	tulip	blossom flower growth plant
Animals & Nature	plant-flower	🪻	15.0	0	hyacinth	bloom bluebonnet flower indigo lavender lilac lupine plant purple shrub snapdragon spring violet
Animals & Nature	plant-other	🌱	0.6	0	seedling	plant sapling sprout young
Animals & Nature	plant-other	🪴	13.0	0	potted plant	decor grow house nurturing pot
Animals & Nature	plant-other	🌲	1.0	0	evergreen tree	christmas forest pine
Animals & Nature	plant-other	🌳	1.0	0	deciduous tree	forest green habitat shedding
Animals & Nature	plant-other	🌴	0.6	0	palm tree	beach plant tropical
Animals & Nature	plant-other	🌵	0.6	0	cactus	desert drought nature plant
Animals & Nature	plant-other	🌾	0.6	0	sheaf of rice	ear grain grains plant
Animals & Nature	plant-other	🌿	0.6	0	herb	leaf plant
Animals & Nature	plant-other	☘️	1.0	0	shamrock	irish plant
Animals & Nature	plant-other	🍀	0.6	0	four leaf clover	4 four-leaf irish lucky plant
Animals & Nature	plant-other	🍁	0.6	0	maple leaf	falling
Animals & Nature	plant-other	🍂	0.6	0	fallen leaf	autumn fall falling
Animals & Nature	plant-other	🍃	0.6	0	leaf fluttering in wind	blow flutter
Animals & Nature	plant-other	🪹	14.0	0	empty nest	branch home nesting
Animals & Nature	plant-other	🪺	14.0	0	nest with eggs	bird branch egg nesting
Animals & Nature	plant-other	🍄	0.6	0	mushroom	fungus toadstool
Animals & Nature	plant-other	🪾	16.0	0	leafless tree	bare barren branches dead drought trunk winter wood
Food & Drink	food-fruit	🍇	0.6	0	grapes	Dionysus fruit grape
Food & Drink	food-fruit	🍈	0.6	0	melon	cantaloupe fruit
Food & Drink	food-fruit	🍉	0.6	0	watermelon	fruit
Food & Drink	food-fruit	🍊	0.6	0	tangerine	c citrus fruit nectarine orange vitamin
Food & Drink	food-fruit	🍋	1.0	0	lemon	citrus fruit sour
Food & Drink	food-fruit	🍋‍🟩	15.1	0	lime	acidity citrus cocktail fruit garnish key margarita mojito refreshing salsa sour tangy tequila tropical zest
Food & Drink	food-fruit	🍌	0.6	0	banana	fruit potassium
Food & Drink	food-fruit	🍍	0.6	0	pineapple	colada fruit pina tropical
Food & Drink	food-fruit	🥭	11.0	0	mango	food fruit tropical
Food & Drink	food-fruit	🍎	0.6	0	red apple	diet food fruit health ripe
Food & Drink	food-fruit	🍏	0.6	0	green apple	fruit
Food & Drink	food-fruit	🍐	1.0	0	pear	fruit
Food & Drink	food-fruit	🍑	0.6	0	peach	fruit
Food & Drink	food-fruit	🍒	0.6	0	cherries	berries cherry fruit red
Food & Drink	food-fruit	🍓	0.6	0	strawberry	berry fruit
Food & Drink	food-fruit	🫐	13.0	0	blueberries	berries berry bilberry blue blueberry food fruit
Food & Drink	food-fruit	🥝	3.0	0	kiwi fruit	food
Food & Drink	food-fruit	🍅	0.6	0	tomato	food fruit vegetable
Food & Drink	food-fruit	🫒	13.0	0	olive	food
Food & Drink	food-fruit	🥥	5.0	0	coconut	colada palm piña
Food & Drink	food-vegetable	🥑	3.0	0	avocado	food fruit
Food & Drink	food-vegetable	🍆	0.6	0	eggplant	aubergine vegetable
Food & Drink	food-vegetable	🥔	3.0	0	potato	food vegetable
Food & Drink	food-vegetable	🥕	3.0	0	carrot	food vegetable
Food & Drink	food-vegetable	🌽	0.6	0	ear of corn	crops farm maize maze
Food & Drink	food-vegetable	🌶️	0.7	0	hot pepper	
Food & Drink	food-vegetable	🫑	13.0	0	bell pepper	capsicum food vegetable
Food & Drink	food-vegetable	🥒	3.0	0	cucumber	food pickle vegetable
Food & Drink	food-vegetable	🫝	18.0	0	pickle	
Food & Drink	food-vegetable	🥬	11.0	0	leafy green	bok burgers cabbage choy kale lettuce salad
Food & Drink	food-vegetable	🥦	5.0	0	broccoli	cabbage wild
Food & Drink	food-vegetable	🧄	12.0	0	garlic	flavoring
Food & Drink	food-vegetable	🧅	12.0	0	onion	flavoring
Food & Drink	food-vegetable	🥜	3.0	0	peanuts	food nut peanut vegetable
Food & Drink	food-vegetable	🫘	14.0	0	beans	food kidney legume small
Food & Drink	food-vegetable	🌰	0.6	0	chestnut	almond plant
Food & Drink	food-vegetable	🫚	15.0	0	ginger root	beer health herb natural spice
Food & Drink	food-vegetable	🫛	15.0	0	pea pod	beans beanstalk edamame legume soybean vegetable veggie
Food & Drink	food-vegetable	🍄‍🟫	15.1	0	brown mushroom	food fungi fungus nature pizza portobello shiitake shroom spore sprout toppings truffle vegetable vegetarian veggie
Food & Drink	food-vegetable	🫜	16.0	0	root vegetable	beet food garden radish salad turnip vegetarian
Food & Drink	food-prepared	🍞	0.6	0	bread	carbs food grain loaf restaurant toast wheat
Food & Drink	food-prepared	🥐	3.0	0	croissant	bread breakfast crescent food french roll
Food & Drink	food-prepared	🥖	3.0	0	baguette bread	food french
Food & Drink	food-prepared	🫓	13.0	0	flatbread	arepa bread food gordita lavash naan pita
Food & Drink	food-prepared	🥨	5.0	0	pretzel	convoluted twisted
Food & Drink	food-prepared	🥯	11.0	0	bagel	bakery bread breakfast schmear
Food & Drink	food-prepared	🥞	3.0	0	pancakes	breakfast crêpe food hotcake pancake
Food & Drink	food-prepared	🧇	12.0	0	waffle	breakfast indecisive iron
Food & Drink	food-prepared	🧀	1.0	0	cheese wedge	
Food & Drink	food-prepared	🍖	0.6	0	meat on bone	
Food & Drink	food-prepared	🍗	0.6	0	poultry leg	bone chicken drumstick hungry turkey
Food & Drink	food-prepared	🥩	5.0	0	cut of meat	chop lambchop porkchop red steak
Food & Drink	food-prepared	🥓	3.0	0	bacon	breakfast food meat
Food & Drink	food-prepared	🍔	0.6	0	hamburger	burger eat fast food hungry
Food & Drink	food-prepared	🍟	0.6	0	french fries	fast food
Food & Drink	food-prepared	🍕	0.6	0	pizza	cheese food hungry pepperoni slice
Food & Drink	food-prepared	🌭	1.0	0	hot dog	frankfurter hotdog sausage
Food & Drink	food-prepared	🥪	5.0	0	sandwich	bread
Food & Drink	food-prepared	🌮	1.0	0	taco	mexican
Food & Drink	food-prepared	🌯	1.0	0	burrito	mexican wrap
Food & Drink	food-prepared	🫔	13.0	0	tamale	food mexican pamonha wrapped
Food & Drink	food-prepared	🥙	3.0	0	stuffed flatbread	falafel food gyro kebab
Food & Drink	food-prepared	🧆	12.0	0	falafel	chickpea meatball
Food & Drink	food-prepared	🥚	3.0	0	egg	breakfast food
Food & Drink	food-prepared	🍳	0.6	0	cooking	breakfast easy egg fry frying over pan restaurant side sunny up
Food & Drink	food-prepared	🥘	3.0	0	shallow pan of food	casserole paella
Food & Drink	food-prepared	🍲	0.6	0	pot of food	soup stew
Food & Drink	food-prepared	🫕	13.0	0	fondue	cheese chocolate food melted pot ski
Food & Drink	food-prepared	🥣	5.0	0	bowl with spoon	breakfast cereal congee oatmeal porridge
Food & Drink	food-prepared	🥗	3.0	0	green salad	food
Food & Drink	food-prepared	🍿	1.0	0	popcorn	corn movie pop
Food & Drink	food-prepared	🧈	12.0	0	butter	dairy
Food & Drink	food-prepared	🧂	11.0	0	salt	condiment flavor mad salty shaker taste upset
Food & Drink	food-prepared	🥫	5.0	0	canned food	can
Food & Drink	food-asian	🍱	0.6	0	bento box	food
Food & Drink	food-asian	🍘	0.6	0	rice cracker	food
Food & Drink	food-asian	🍙	0.6	0	rice ball	food Japanese
Food & Drink	food-asian	🍚	0.6	0	cooked rice	food
Food & Drink	food-asian	🍛	0.6	0	curry rice	food
Food & Drink	food-asian	🍜	0.6	0	steaming bowl	chopsticks food noodle pho ramen soup
Food & Drink	food-asian	🍝	0.6	0	spaghetti	food meatballs pasta restaurant
Food & Drink	food-asian	🍠	0.6	0	roasted sweet potato	food
Food & Drink	food-asian	🍢	0.6	0	oden	food kebab restaurant seafood skewer stick
Food & Drink	food-asian	🍣	0.6	0	sushi	food
Food & Drink	food-asian	🍤	0.6	0	fried shrimp	prawn tempura
Food & Drink	food-asian	🍥	0.6	0	fish cake with swirl	food pastry restaurant
Food & Drink	food-asian	🥮	11.0	0	moon cake	autumn festival yuèbǐng
Food & Drink	food-asian	🍡	0.6	0	dango	dessert Japanese skewer stick sweet
Food & Drink	food-asian	🥟	5.0	0	dumpling	empanada gyōza jiaozi pierogi potsticker
Food & Drink	food-asian	🥠	5.0	0	fortune cookie	prophecy
Food & Drink	food-asian	🥡	5.0	0	takeout box	chopsticks delivery food oyster pail
Food & Drink	food-sweet	🍦	0.6	0	soft ice cream	dessert food icecream restaurant serve sweet
Food & Drink	food-sweet	🍧	0.6	0	shaved ice	dessert restaurant sweet
Food & Drink	food-sweet	🍨	0.6	0	ice cream	dessert food restaurant sweet
Food & Drink	food-sweet	🍩	0.6	0	doughnut	breakfast dessert donut food sweet
Food & Drink	food-sweet	🍪	0.6	0	cookie	chip chocolate dessert sweet
Food & Drink	food-sweet	🎂	0.6	0	birthday cake	bday celebration dessert happy pastry sweet
Food & Drink	food-sweet	🍰	0.6	0	shortcake	cake dessert pastry slice sweet
Food & Drink	food-sweet	🧁	11.0	0	cupcake	bakery dessert sprinkles sugar sweet treat
Food & Drink	food-sweet	🥧	5.0	0	pie	apple filling fruit meat pastry pumpkin slice
Food & Drink	food-sweet	🍫	0.6	0	chocolate bar	candy dessert halloween sweet tooth
Food & Drink	food-sweet	🍬	0.6	0	candy	cavities dessert halloween restaurant sweet tooth wrapper
Food & Drink	food-sweet	🍭	0.6	0	lollipop	candy dessert food restaurant sweet
Food & Drink	food-sweet	🍮	0.6	0	custard	dessert pudding sweet
Food & Drink	food-sweet	🍯	0.6	0	honey pot	barrel bear food honeypot jar sweet
Food & Drink	drink	🍼	1.0	0	baby bottle	babies birth born drink infant milk newborn
Food & Drink	drink	🥛	3.0	0	glass of milk	drink
Food & Drink	drink	☕	0.6	0	hot beverage	cafe caffeine chai coffee drink morning steaming tea
Food & Drink	drink	🫖	13.0	0	teapot	brew drink food pot tea
Food & Drink	drink	🍵	0.6	0	teacup without handle	beverage cup drink oolong tea
Food & Drink	drink	🍶	0.6	0	sake	bar beverage bottle cup drink restaurant
Food & Drink	drink	🍾	1.0	0	bottle with popping cork	bar drink
Food & Drink	drink	🍷	0.6	0	wine glass	alcohol bar beverage booze club drink drinking drinks restaurant
Food & Drink	drink	🍸	0.6	0	cocktail glass	alcohol bar booze club drink drinking drinks mad martini men
Food & Drink	drink	🍹	0.6	0	tropical drink	alcohol bar booze club cocktail drinking drinks drunk mai party tai tropics
Food & Drink	drink	🍺	0.6	0	beer mug	alcohol ale bar booze drink drinking drinks octoberfest oktoberfest pint stein summer
Food & Drink	drink	🍻	0.6	0	clinking beer mugs	alcohol bar booze bottoms cheers clink drinking drinks
Food & Drink	drink	🥂	3.0	0	clinking glasses	celebrate clink drink glass
Food & Drink	drink	🥃	3.0	0	tumbler glass	liquor scotch shot whiskey whisky
Food & Drink	drink	🫗	14.0	0	pouring liquid	accident drink empty glass oops pour spill water
Food & Drink	drink	🥤	5.0	0	cup with straw	drink juice malt soda soft water
Food & Drink	drink	🧋	13.0	0	bubble tea	boba food milk pearl
Food & Drink	drink	🧃	12.0	0	beverage box	juice straw sweet
Food & Drink	drink	🧉	12.0	0	mate	drink
Food & Drink	drink	🧊	12.0	0	ice	cold cube iceberg
Food & Drink	dishware	🥢	5.0	0	chopsticks	hashi jeotgarak kuaizi
Food & Drink	dishware	🍽️	0.7	0	fork and knife with plate	cooking dinner eat
Food & Drink	dishware	🍴	0.6	0	fork and knife	breakfast breaky cooking cutlery delicious dinner eat feed food hungry lunch restaurant yum yummy
Food & Drink	dishware	🥄	3.0	0	spoon	eat tableware
Food & Drink	dishware	🔪	0.6	0	kitchen knife	chef cooking hocho tool weapon
Food & Drink	dishware	🫙	14.0	0	jar	condiment container empty nothing sauce store
Food & Drink	dishware	🏺	1.0	0	amphora	Aquarius cooking drink jug tool weapon zodiac
Travel & Places	place-map	🌍	0.7	0	globe showing Europe-Africa	Africa earth Europe world
Travel & Places	place-map	🌎	0.7	0	globe showing Americas	earth world
Travel & Places	place-map	🌏	0.6	0	globe showing Asia-Australia	Asia Australia earth world
